student_id,exam_date,subject,marks
3,2020-08,Maths,96
4,2020-08,Maths,66
5,2021-09,Computers,99
6,2021-06,Accounts,98
7,2020-12,Physics,94
8,2022-01,Computers,85
9,2021-08,Accounts,71
10,2022-02,Accounts,53
11,2021-03,English,99
12,2022-07,Chemistry,96
13,2021-09,Accounts,81
14,2022-09,English,44
15,2020-03,Accounts,75
16,2020-12,Chemistry,62
17,2020-02,Maths,71
18,2022-10,Computers,64
19,2020-09,Computers,54
20,2022-04,Computers,93
21,2020-03,Maths,85
22,2020-07,Accounts,63
23,2022-07,Chemistry,47
24,2021-09,Maths,41
25,2022-10,Chemistry,44
26,2021-06,Maths,87
27,2021-01,Physics,95
28,2020-09,Physics,46
29,2020-12,Chemistry,90
30,2022-03,Accounts,57
31,2020-01,Physics,96
32,2022-12,Computers,55
33,2020-07,Maths,62
34,2022-08,Accounts,62
35,2020-04,Physics,43
36,2022-10,Physics,83
37,2022-01,Accounts,90
38,2021-09,Accounts,77
39,2020-07,Chemistry,60
40,2022-05,English,87
41,2021-06,English,46
42,2022-10,English,92
43,2020-08,Physics,56
44,2020-05,Computers,53
45,2022-04,Computers,97
46,2021-01,Physics,92
47,2021-03,English,66
48,2020-09,Physics,60
49,2022-06,Chemistry,72
50,2020-09,Physics,91
51,2022-10,English,40
52,2022-03,Maths,95
53,2020-11,Computers,95
54,2020-06,Accounts,48
55,2022-03,Chemistry,46
56,2022-04,Accounts,88
57,2020-02,English,99
58,2020-10,Accounts,53
59,2020-06,Physics,83
60,2020-04,Physics,60
61,2022-02,Computers,46
62,2021-07,Accounts,54
63,2021-12,Physics,77
64,2022-08,Computers,96
65,2022-10,English,82
66,2022-11,English,51
67,2021-08,Physics,88
68,2020-02,English,46
69,2021-05,Physics,75
70,2022-12,Maths,82
71,2022-01,English,42
72,2020-04,Physics,80
73,2020-08,Accounts,77
74,2022-01,Physics,73
75,2020-10,Maths,69
76,2020-10,English,67
77,2020-05,Chemistry,49
78,2020-04,Accounts,68
79,2021-02,Computers,92
80,2021-04,Physics,74
81,2021-03,English,80
82,2021-05,Computers,57
83,2022-05,Maths,75
84,2020-04,Computers,83
85,2022-05,Chemistry,73
86,2022-01,Maths,99
87,2021-09,Physics,44
88,2021-04,Accounts,85
89,2021-02,Accounts,70
90,2021-10,Chemistry,63
91,2022-10,English,41
92,2021-06,Chemistry,87
93,2020-10,Physics,94
94,2021-01,Chemistry,76
95,2021-01,English,44
96,2022-04,Chemistry,87
97,2020-09,Maths,57
98,2021-11,Chemistry,70
99,2020-09,English,89
100,2022-07,Chemistry,79
101,2020-04,Maths,66
102,2021-11,Maths,97
103,2020-05,Maths,41
104,2020-11,Maths,42
105,2020-06,Maths,94
106,2022-07,Maths,84
107,2021-03,Chemistry,92
108,2022-08,Computers,74
109,2022-12,Computers,53
110,2021-02,Chemistry,91
111,2022-05,Physics,79
112,2021-05,Accounts,96
113,2022-12,Accounts,95
114,2021-01,English,71
115,2022-01,Chemistry,88
116,2020-01,Maths,87
117,2021-05,English,82
118,2022-09,English,52
119,2022-04,Accounts,65
120,2022-04,Accounts,86
121,2021-03,Physics,60
122,2021-07,Physics,98
123,2020-03,Computers,64
124,2022-09,Maths,70
125,2022-04,English,47
126,2020-03,Computers,95
127,2021-09,Chemistry,65
128,2022-10,Maths,86
129,2020-08,Accounts,59
130,2022-09,Chemistry,88
131,2022-05,Computers,76
132,2021-07,Chemistry,61
133,2021-04,Physics,71
134,2022-01,English,88
135,2022-07,Chemistry,98
136,2022-07,Physics,81
137,2021-11,Maths,87
138,2021-06,Chemistry,88
139,2020-11,Physics,56
140,2021-03,Chemistry,55
141,2021-06,Computers,98
142,2020-08,Computers,96
143,2021-05,Physics,76
144,2020-02,Maths,53
145,2022-08,Computers,46
146,2020-11,Computers,81
147,2021-03,Accounts,74
148,2021-06,Physics,79
149,2021-10,Accounts,48
150,2020-04,Computers,47
151,2021-01,Physics,78
152,2022-10,Computers,49
153,2021-03,English,65
154,2021-12,English,54
155,2021-04,English,85
156,2020-04,Chemistry,58
157,2021-12,English,88
158,2020-10,Maths,67
159,2021-06,English,90
160,2022-08,Physics,79
161,2022-12,Maths,85
162,2020-04,Physics,64
163,2022-05,Accounts,60
164,2022-08,Chemistry,55
165,2021-11,Accounts,84
166,2021-11,Computers,42
167,2021-12,Chemistry,96
168,2021-05,Chemistry,49
169,2020-04,Accounts,96
170,2022-07,Physics,57
171,2022-10,English,74
172,2022-05,Chemistry,95
173,2020-07,Accounts,82
174,2021-01,Chemistry,66
175,2020-11,Chemistry,70
176,2022-10,English,58
177,2021-08,English,74
178,2020-05,English,47
179,2021-04,Physics,43
180,2021-04,Maths,43
181,2021-10,Physics,44
182,2020-02,English,97
183,2022-04,Physics,68
184,2021-10,Accounts,87
185,2022-11,Accounts,66
186,2020-09,Maths,64
187,2021-06,Chemistry,98
188,2020-05,Chemistry,89
189,2020-05,English,80
190,2021-12,Chemistry,76
191,2022-09,Maths,92
192,2020-10,English,69
193,2020-10,Physics,92
194,2021-03,Maths,45
195,2020-03,Accounts,68
196,2020-03,Computers,76
197,2020-04,Computers,66
198,2020-02,Chemistry,94
199,2020-08,Computers,94
200,2022-03,Maths,44
201,2021-11,Maths,96
202,2022-01,Physics,81
203,2022-06,Maths,58
204,2022-06,Accounts,72
205,2021-06,Physics,85
206,2020-01,English,83
207,2021-11,English,53
208,2021-07,Computers,55
209,2021-02,English,54
210,2022-10,Maths,61
211,2022-01,Accounts,60
212,2021-04,Maths,92
213,2022-11,Computers,94
214,2021-11,Maths,49
215,2021-06,Accounts,52
216,2020-06,Accounts,84
217,2020-02,English,73
218,2020-03,Accounts,79
219,2021-03,English,78
220,2021-06,Computers,60
221,2022-05,Maths,65
222,2020-11,Computers,48
223,2020-05,Accounts,45
224,2022-10,Accounts,98
225,2021-12,Chemistry,60
226,2020-06,Accounts,54
227,2020-02,Physics,72
228,2022-06,Accounts,81
229,2021-08,Computers,40
230,2022-09,Chemistry,83
231,2021-03,Physics,43
232,2021-04,English,93
233,2020-02,Chemistry,90
234,2021-09,Accounts,93
235,2020-12,Accounts,84
236,2022-12,Chemistry,66
237,2021-04,Computers,46
238,2020-01,Chemistry,81
239,2021-01,Physics,78
240,2020-11,Computers,79
241,2020-01,Computers,46
242,2020-02,Maths,77
243,2022-02,Accounts,75
244,2020-05,Chemistry,86
245,2021-11,Accounts,57
246,2022-05,English,46
247,2020-06,Physics,87
248,2022-04,Accounts,71
249,2020-03,Maths,89
250,2021-09,Maths,44
251,2021-04,Accounts,92
252,2020-02,Physics,43
253,2021-06,Chemistry,86
254,2020-10,Maths,52
255,2020-10,Chemistry,86
256,2022-04,Chemistry,43
257,2021-07,Computers,47
258,2022-10,Physics,58
259,2021-05,Accounts,95
260,2020-06,Chemistry,88
261,2020-08,Maths,99
262,2022-10,Accounts,81
263,2022-10,Maths,98
264,2022-06,Chemistry,54
265,2022-12,English,51
266,2021-04,Computers,54
267,2021-07,Chemistry,49
268,2020-08,English,96
269,2021-02,Chemistry,67
270,2021-03,Maths,55
271,2022-12,Chemistry,93
272,2020-03,English,51
273,2022-05,Accounts,80
274,2020-12,Accounts,87
275,2022-07,Physics,86
276,2020-06,Maths,83
277,2021-02,Physics,41
278,2020-03,English,99
279,2022-11,Accounts,93
280,2020-07,Accounts,77
281,2020-12,Physics,81
282,2021-07,Maths,55
283,2021-10,English,62
284,2021-01,Computers,57
285,2020-03,Accounts,82
286,2020-06,Computers,70
287,2022-07,Accounts,95
288,2021-06,Accounts,80
289,2020-07,Maths,60
290,2020-10,English,77
291,2021-09,Accounts,83
292,2020-04,Computers,93
293,2022-01,Computers,95
294,2022-05,Maths,62
295,2020-11,Computers,43
296,2021-08,English,90
297,2021-12,English,84
298,2022-02,Chemistry,68
299,2021-04,English,76
300,2020-08,Chemistry,61
301,2022-01,Chemistry,53
302,2021-01,Chemistry,47
303,2020-01,Chemistry,55
304,2020-01,Chemistry,47
305,2022-03,Physics,61
306,2021-04,Maths,68
307,2021-04,Physics,62
308,2022-06,Computers,54
309,2021-09,Physics,76
310,2022-01,Computers,50
311,2021-10,Computers,87
312,2021-07,Chemistry,94
313,2021-12,Computers,73
314,2022-10,Chemistry,63
315,2021-04,Accounts,88
316,2022-10,Chemistry,94
317,2022-09,Maths,66
318,2020-07,Accounts,66
319,2021-04,Maths,68
320,2022-03,English,75
321,2022-05,Maths,72
322,2022-03,Chemistry,97
323,2021-10,Maths,46
324,2022-08,English,80
325,2020-05,Physics,44
326,2022-09,Accounts,61
327,2021-07,English,96
328,2020-08,Physics,50
329,2021-05,Maths,40
330,2021-07,Maths,99
331,2021-06,Computers,97
332,2020-03,Accounts,63
333,2020-06,Computers,80
334,2022-06,English,44
335,2021-05,Chemistry,47
336,2022-03,Maths,92
337,2020-08,Computers,76
338,2021-10,Computers,70
339,2021-11,English,53
340,2020-01,Maths,58
341,2022-12,Accounts,86
342,2022-09,Physics,62
343,2020-04,Chemistry,73
344,2020-03,English,85
345,2022-11,Maths,72
346,2021-08,Physics,48
347,2021-04,Accounts,85
348,2022-09,Accounts,64
349,2021-11,Physics,95
350,2020-10,Physics,76
351,2022-04,Accounts,40
352,2022-09,Physics,78
353,2021-01,Chemistry,77
354,2021-09,Physics,55
355,2022-05,Physics,56
356,2021-06,English,52
357,2022-08,Accounts,53
358,2020-09,Accounts,49
359,2021-11,Chemistry,54
360,2020-08,Computers,56
361,2021-05,Chemistry,55
362,2021-11,Computers,99
363,2021-08,Computers,59
364,2022-07,Computers,51
365,2021-05,Maths,80
366,2021-04,Computers,86
367,2021-09,English,61
368,2020-11,Maths,49
369,2020-01,Computers,81
370,2021-09,Physics,90
371,2022-05,Chemistry,93
372,2021-09,English,43
373,2022-06,Computers,97
374,2020-10,Chemistry,89
375,2022-02,English,57
376,2022-08,Computers,81
377,2021-12,Computers,99
378,2020-07,Chemistry,66
379,2021-04,Computers,58
380,2021-01,Physics,86
381,2020-01,Accounts,93
382,2021-03,Physics,81
383,2020-10,Maths,96
384,2021-03,Chemistry,63
385,2020-04,English,60
386,2022-10,Accounts,70
387,2020-08,Accounts,74
388,2021-01,English,54
389,2021-07,Accounts,96
390,2020-02,Chemistry,65
391,2020-02,Computers,67
392,2021-07,English,53
393,2022-02,Computers,58
394,2020-03,Physics,53
395,2021-04,Computers,82
396,2022-03,Chemistry,54
397,2022-07,English,42
398,2021-02,Chemistry,97
399,2021-04,Accounts,44
400,2022-03,Accounts,97
401,2021-04,English,87
402,2022-11,Chemistry,97
403,2021-03,Chemistry,90
404,2022-03,English,82
405,2020-10,Physics,80
406,2020-02,Accounts,63
407,2020-05,Physics,86
408,2021-03,Computers,91
409,2020-03,Maths,61
410,2021-08,Physics,66
411,2020-11,Computers,79
412,2020-07,Maths,78
413,2021-03,Maths,59
414,2022-09,English,71
415,2022-08,Accounts,69
416,2022-10,Physics,86
417,2021-12,Physics,65
418,2022-04,Computers,49
419,2022-08,Chemistry,97
420,2022-01,Maths,62
421,2022-08,English,40
422,2021-12,English,48
423,2022-02,Accounts,79
424,2022-05,English,87
425,2022-08,Maths,81
426,2021-02,Physics,73
427,2021-08,Maths,51
428,2022-01,Chemistry,78
429,2020-05,Chemistry,79
430,2022-05,Computers,67
431,2021-06,Physics,71
432,2020-11,English,87
433,2022-03,Physics,57
434,2022-07,Accounts,47
435,2021-11,Maths,81
436,2021-05,Accounts,72
437,2021-12,Computers,43
438,2021-07,Maths,51
439,2022-11,Maths,70
440,2021-11,Accounts,66
441,2022-08,Accounts,77
442,2022-05,Computers,45
443,2021-09,Computers,85
444,2020-08,Chemistry,80
445,2021-01,Accounts,74
446,2021-08,Chemistry,84
447,2021-04,English,78
448,2021-12,Maths,68
449,2021-12,Physics,53
450,2022-05,English,85
451,2022-02,Computers,47
452,2021-09,Maths,58
453,2020-09,Accounts,63
454,2022-08,Accounts,71
455,2022-11,Chemistry,52
456,2022-11,English,65
457,2021-03,English,79
458,2020-02,Physics,83
459,2021-01,Computers,87
460,2021-07,Chemistry,49
461,2020-01,English,94
462,2020-09,Computers,53
463,2021-04,Chemistry,65
464,2022-07,Accounts,55
465,2021-06,Maths,60
466,2021-10,Physics,75
467,2022-01,English,75
468,2021-09,Chemistry,42
469,2021-01,Computers,75
470,2020-11,Maths,60
471,2020-10,Accounts,53
472,2020-06,English,94
473,2020-07,English,92
474,2021-11,Maths,77
475,2022-06,Accounts,62
476,2022-04,Computers,92
477,2020-12,English,77
478,2020-02,English,88
479,2022-12,Maths,61
480,2022-12,English,82
481,2022-12,Physics,74
482,2020-04,Computers,40
483,2020-01,Maths,50
484,2020-07,Accounts,64
485,2020-03,Computers,63
486,2021-08,English,68
487,2020-10,Physics,69
488,2020-12,Computers,90
489,2022-05,Maths,89
490,2021-08,Maths,59
491,2021-03,Accounts,49
492,2021-08,Physics,77
493,2021-06,Maths,42
494,2022-04,Computers,99
495,2022-07,Physics,49
496,2020-09,Chemistry,74
497,2020-03,Maths,60
498,2020-03,Chemistry,67
499,2022-07,Computers,82
500,2022-06,Physics,79
1,2022-07,English,92
2,2020-03,Physics,89
3,2022-05,Accounts,44
4,2021-08,Accounts,46
5,2022-01,Chemistry,53
6,2020-04,Physics,70
7,2021-04,Chemistry,47
8,2021-10,Accounts,90
9,2021-05,Computers,83
10,2022-04,Computers,70
11,2021-06,Accounts,57
12,2021-06,Accounts,69
13,2021-07,Computers,55
14,2022-12,English,43
15,2021-01,Computers,96
16,2021-04,Accounts,57
17,2020-12,Computers,43
18,2022-06,Chemistry,48
19,2020-12,English,72
20,2021-05,Maths,42
21,2021-01,English,69
22,2020-06,Chemistry,89
23,2022-11,Maths,52
24,2020-03,Computers,89
25,2022-10,Computers,71
26,2021-08,English,89
27,2020-06,English,92
28,2022-02,English,99
29,2020-09,Computers,74
30,2021-06,Physics,60
31,2021-11,Maths,76
32,2022-02,Computers,72
33,2020-01,Physics,71
34,2020-07,Maths,97
35,2021-03,Accounts,52
36,2020-11,English,80
37,2022-09,English,71
38,2022-06,English,91
39,2020-10,Computers,71
40,2022-01,Chemistry,48
41,2020-01,English,43
42,2022-05,Maths,45
43,2020-03,Chemistry,77
44,2021-10,Maths,74
45,2021-03,Chemistry,86
46,2020-07,English,99
47,2020-12,Chemistry,73
48,2021-02,English,99
49,2020-08,Physics,66
50,2021-09,Physics,88
51,2021-12,Chemistry,78
52,2022-07,Physics,75
53,2022-04,Maths,43
54,2021-05,Accounts,85
55,2021-01,Chemistry,83
56,2020-09,Accounts,78
57,2022-01,Accounts,57
58,2021-08,Maths,58
59,2020-06,Accounts,62
60,2021-06,Physics,91
61,2021-08,Accounts,66
62,2022-09,Chemistry,69
63,2020-07,English,68
64,2021-11,Accounts,46
65,2020-04,Maths,67
66,2020-12,Chemistry,90
67,2022-08,Chemistry,77
68,2020-05,Physics,44
69,2020-08,Computers,76
70,2021-03,Accounts,73
71,2022-02,Maths,70
72,2021-09,English,47
73,2020-10,Computers,66
74,2021-08,English,97
75,2020-04,Computers,87
76,2021-03,Physics,68
77,2021-02,Physics,89
78,2020-06,English,41
79,2022-02,Computers,40
80,2022-06,Accounts,94
81,2021-10,Chemistry,97
82,2022-05,English,66
83,2021-01,Computers,77
84,2022-10,Physics,93
85,2021-06,English,75
86,2022-05,English,69
87,2022-12,Accounts,49
88,2022-12,Physics,97
89,2021-12,Computers,47
90,2020-04,Chemistry,46
91,2020-11,Chemistry,66
92,2021-10,Accounts,76
93,2022-07,Physics,81
94,2022-06,Accounts,48
95,2020-01,English,88
96,2022-01,Computers,76
97,2022-09,Computers,64
98,2021-01,Computers,50
99,2021-04,English,43
100,2022-09,Chemistry,59
101,2021-06,Maths,92
102,2020-01,English,87
103,2020-06,Computers,61
104,2021-05,English,96
105,2020-02,English,92
106,2022-10,Chemistry,68
107,2022-01,Physics,60
108,2021-01,Physics,79
109,2021-12,Maths,84
110,2022-09,Physics,59
111,2022-08,Computers,64
112,2022-03,Physics,92
113,2022-05,Accounts,71
114,2020-09,Maths,69
115,2020-03,Maths,78
116,2022-12,Chemistry,90
117,2020-02,Computers,65
118,2022-11,Physics,89
119,2020-01,Chemistry,61
120,2022-06,Chemistry,48
121,2020-11,Chemistry,95
122,2022-03,English,88
123,2021-09,English,71
124,2021-08,Chemistry,99
125,2021-12,Maths,75
126,2022-06,Maths,48
127,2022-08,English,78
128,2022-11,Computers,72
129,2022-06,Physics,73
130,2020-09,English,98
131,2021-08,English,56
132,2020-08,Chemistry,97
133,2022-12,Maths,69
134,2020-11,Chemistry,63
135,2021-09,English,56
136,2021-11,Accounts,91
137,2022-03,Maths,76
138,2020-01,Physics,43
139,2021-03,English,79
140,2020-12,Chemistry,84
141,2022-11,Computers,90
142,2022-12,English,67
143,2022-03,Computers,55
144,2020-07,Chemistry,95
145,2020-11,Computers,73
146,2020-09,Accounts,75
147,2021-03,Chemistry,56
148,2021-03,Chemistry,88
149,2020-09,Chemistry,81
150,2020-10,Physics,94
151,2022-12,Accounts,83
152,2021-07,Computers,61
153,2022-05,Computers,82
154,2020-04,Computers,70
155,2020-11,Maths,83
156,2022-05,English,70
157,2020-01,Physics,77
158,2022-02,Maths,84
159,2022-05,Accounts,87
160,2020-05,Maths,87
161,2020-11,English,82
162,2022-10,Computers,80
163,2022-10,Accounts,44
164,2020-02,Accounts,68
165,2020-10,Accounts,86
166,2022-06,Maths,54
167,2021-09,Chemistry,65
168,2020-12,Accounts,72
169,2020-05,Chemistry,67
170,2020-10,Chemistry,78
171,2020-02,Physics,51
172,2020-05,Accounts,97
173,2020-03,Maths,64
174,2021-11,Maths,53
175,2020-04,Computers,92
176,2020-05,Computers,95
177,2021-10,Computers,53
178,2021-08,Computers,72
179,2020-08,Chemistry,83
180,2022-02,Maths,62
181,2022-05,Maths,56
182,2022-11,Maths,56
183,2020-11,Computers,82
184,2022-08,English,81
185,2020-11,Chemistry,48
186,2020-03,English,82
187,2022-06,Accounts,45
188,2022-04,Accounts,80
189,2021-07,Chemistry,48
190,2022-08,Physics,76
191,2021-06,Physics,63
192,2021-06,Chemistry,50
193,2020-07,Computers,59
194,2021-06,Physics,79
195,2020-09,Maths,92
196,2020-01,Physics,80
197,2022-05,Maths,73
198,2021-03,English,83
199,2021-01,Maths,44
200,2022-04,Chemistry,67
201,2021-08,Accounts,99
202,2020-02,Maths,93
203,2022-08,English,83
204,2021-05,Computers,40
205,2021-05,Maths,58
206,2021-10,Maths,69
207,2022-07,English,93
208,2020-10,Maths,44
209,2020-04,Physics,43
210,2020-09,Maths,45
211,2020-05,Maths,77
212,2020-06,Accounts,64
213,2022-10,Computers,63
214,2020-08,Computers,71
215,2020-12,Accounts,44
216,2022-07,English,81
217,2020-04,Chemistry,57
218,2022-08,Maths,45
219,2022-12,Accounts,73
220,2021-02,English,75
221,2022-09,Accounts,48
222,2021-12,Chemistry,49
223,2022-12,Computers,50
224,2020-11,Accounts,95
225,2020-10,English,84
226,2021-01,Computers,46
227,2020-08,Chemistry,82
228,2021-03,English,53
229,2022-12,English,77
230,2020-06,English,95
231,2021-02,English,73
232,2020-10,Accounts,58
233,2021-06,Physics,61
234,2021-12,Accounts,66
235,2020-05,Physics,66
236,2021-11,Physics,46
237,2021-07,Physics,41
238,2021-06,Chemistry,70
239,2021-04,Accounts,46
240,2020-10,English,82
241,2020-01,Accounts,75
242,2021-12,Computers,71
243,2022-07,Physics,55
244,2022-09,Physics,70
245,2022-02,Accounts,86
246,2022-03,Physics,95
247,2022-11,Maths,92
248,2022-04,English,40
249,2021-11,Chemistry,85
250,2021-09,English,89
251,2020-04,Computers,77
252,2020-04,Maths,92
253,2020-04,Computers,79
254,2021-05,English,92
255,2021-01,Chemistry,46
256,2022-04,English,85
257,2021-02,English,75
258,2020-05,Maths,47
259,2020-01,Accounts,52
260,2021-10,Physics,78
261,2021-01,Chemistry,50
262,2021-09,Maths,73
263,2021-08,Computers,92
264,2022-03,Computers,48
265,2021-04,Maths,91
266,2020-02,Computers,85
267,2020-12,Physics,44
268,2021-12,Chemistry,45
269,2020-04,Computers,51
270,2020-12,Accounts,83
271,2021-06,Computers,68
272,2022-11,Accounts,84
273,2020-05,English,54
274,2022-07,Chemistry,56
275,2022-07,English,68
276,2020-08,Accounts,76
277,2021-07,Maths,72
278,2020-10,Computers,46
279,2022-05,Accounts,44
280,2021-09,Maths,92
281,2020-01,Maths,49
282,2020-02,Physics,68
283,2020-08,Maths,49
284,2020-05,Maths,63
285,2021-11,Accounts,47
286,2021-09,Physics,63
287,2020-07,Accounts,44
288,2022-07,Accounts,73
289,2022-12,Computers,49
290,2020-07,Maths,56
291,2020-07,English,46
292,2022-12,Accounts,50
293,2021-10,Computers,76
294,2022-10,Maths,72
295,2020-07,English,83
296,2022-11,Chemistry,62
297,2021-03,Maths,89
298,2020-06,Maths,92
299,2021-12,English,64
300,2021-03,Physics,67
301,2020-06,Maths,54
302,2022-07,Maths,41
303,2022-01,Physics,84
304,2020-02,Accounts,42
305,2022-04,English,44
306,2022-12,Accounts,62
307,2022-04,Accounts,68
308,2022-09,English,83
309,2020-11,English,83
310,2021-12,Accounts,69
311,2021-05,Accounts,98
312,2020-05,Accounts,79
313,2020-01,Chemistry,98
314,2021-05,Physics,66
315,2022-04,Physics,41
316,2020-10,Maths,82
317,2022-12,Physics,51
318,2022-12,Computers,54
319,2022-11,English,61
320,2021-05,Accounts,80
321,2021-03,Computers,48
322,2022-06,English,86
323,2020-06,Maths,90
324,2022-09,Accounts,53
325,2020-01,Computers,61
326,2020-05,Computers,88
327,2022-02,Maths,90
328,2021-11,English,84
329,2020-08,Computers,86
330,2021-02,Computers,71
331,2020-03,Physics,66
332,2022-03,Maths,54
333,2021-12,Computers,44
334,2021-09,Chemistry,81
335,2020-02,Accounts,42
336,2021-09,Chemistry,60
337,2022-03,English,53
338,2020-08,Physics,69
339,2020-02,Maths,80
340,2021-08,Computers,71
341,2022-12,Computers,81
342,2022-04,Physics,86
343,2022-01,English,91
344,2022-10,Physics,94
345,2020-05,Computers,60
346,2020-07,Computers,90
347,2021-01,Physics,80
348,2022-07,Maths,89
349,2020-06,Chemistry,98
350,2020-02,Chemistry,98
351,2022-03,Physics,99
352,2021-04,Accounts,50
353,2020-04,Chemistry,57
354,2020-05,Maths,92
355,2021-04,Computers,63
356,2022-05,Accounts,54
357,2022-10,Chemistry,85
358,2020-07,Physics,99
359,2021-06,Maths,53
360,2021-07,Chemistry,78
361,2020-04,English,47
362,2022-03,English,68
363,2021-06,Maths,74
364,2021-01,Maths,81
365,2021-01,English,86
366,2021-03,Physics,45
367,2020-08,Computers,84
368,2021-01,Accounts,90
369,2022-01,Maths,65
370,2021-02,Physics,73
371,2020-10,Maths,46
372,2020-12,Maths,50
373,2021-11,Computers,64
374,2020-02,Chemistry,45
375,2022-04,Physics,45
376,2021-04,Accounts,40
377,2020-02,Accounts,72
378,2021-04,Accounts,66
379,2020-12,Computers,88
380,2021-05,Computers,50
381,2021-03,Chemistry,92
382,2021-03,Accounts,50
383,2020-03,Maths,56
384,2022-01,Accounts,56
385,2022-06,Physics,71
386,2021-10,Maths,67
387,2020-06,Chemistry,76
388,2022-01,Physics,87
389,2021-03,Maths,98
390,2021-10,Physics,92
391,2020-04,Chemistry,44
392,2022-08,Maths,92
393,2020-09,English,45
394,2020-05,English,79
395,2022-08,Maths,83
396,2022-01,Chemistry,51
397,2020-09,Chemistry,57
398,2022-03,English,73
399,2020-05,English,97
400,2020-09,English,87
401,2020-05,Maths,73
402,2020-09,Computers,53
403,2020-04,Physics,92
404,2021-11,Accounts,45
405,2021-02,Computers,62
406,2020-11,Accounts,82
407,2021-07,English,63
408,2022-01,Accounts,96
409,2021-02,English,51
410,2020-05,Computers,55
411,2021-07,Physics,65
412,2021-03,Computers,42
413,2022-01,English,43
414,2022-10,Chemistry,52
415,2022-02,Chemistry,72
416,2021-07,Maths,51
417,2021-09,Accounts,51
418,2022-09,Physics,46
419,2020-03,Maths,70
420,2021-04,Maths,58
421,2020-08,Chemistry,41
422,2022-05,Chemistry,86
423,2022-12,Physics,52
424,2020-04,English,55
425,2020-02,Physics,80
426,2021-03,Computers,72
427,2022-01,English,52
428,2021-07,Maths,42
429,2022-06,Physics,45
430,2020-04,Computers,69
431,2022-11,English,66
432,2020-12,Physics,80
433,2022-05,Accounts,84
434,2022-11,Accounts,89
435,2022-02,Accounts,68
436,2021-03,Maths,63
437,2021-11,Computers,55
438,2021-06,Physics,51
439,2022-09,Physics,52
440,2021-02,Computers,59
441,2022-04,Accounts,47
442,2021-06,Accounts,58
443,2020-07,Physics,58
444,2021-01,Accounts,57
445,2021-03,Maths,43
446,2020-05,Chemistry,98
447,2021-05,Computers,63
448,2022-10,Physics,49
449,2022-09,Maths,84
450,2020-07,Computers,73
451,2020-03,English,70
452,2020-03,Chemistry,41
453,2022-01,Chemistry,62
454,2022-03,Maths,68
455,2020-05,Accounts,91
456,2022-02,Physics,88
457,2020-03,Accounts,91
458,2022-07,Computers,91
459,2020-07,Physics,60
460,2022-03,Computers,81
461,2020-02,Physics,41
462,2021-12,Accounts,92
463,2020-08,Computers,73
464,2021-03,English,48
465,2021-01,Maths,72
466,2020-04,Accounts,82
467,2020-04,Accounts,91
468,2021-06,Computers,71
469,2020-01,Physics,45
470,2020-06,Computers,43
471,2020-06,Chemistry,84
472,2022-09,English,79
473,2021-10,Computers,57
474,2021-10,Computers,45
475,2022-12,Chemistry,76
476,2021-06,English,55
477,2020-06,English,60
478,2020-12,Chemistry,56
479,2022-07,Computers,76
480,2022-08,English,61
481,2021-07,Chemistry,92
482,2022-07,Computers,99
483,2021-08,Computers,89
484,2021-07,Computers,96
485,2021-10,Maths,65
486,2021-06,Maths,67
487,2022-04,Accounts,57
488,2021-06,English,88
489,2022-09,Physics,44
490,2020-07,Physics,45
491,2022-04,English,89
492,2020-09,Accounts,69
493,2022-05,English,56
494,2020-06,Accounts,92
495,2021-02,Maths,40
496,2020-06,Maths,77
497,2021-02,Accounts,67
498,2020-04,Accounts,92
499,2022-03,Chemistry,83
500,2021-12,Maths,71
1,2020-02,Computers,82
2,2020-05,Physics,97
3,2021-03,English,76
4,2021-07,Physics,54
5,2020-03,Accounts,80
6,2021-11,Physics,89
7,2021-08,Accounts,51
8,2022-08,English,70
9,2021-04,Physics,88
10,2020-12,Accounts,46
11,2022-10,English,43
12,2020-05,Chemistry,92
13,2022-10,Chemistry,42
14,2020-06,Maths,68
15,2021-08,Chemistry,78
16,2020-05,Accounts,60
17,2021-11,English,68
18,2021-10,Maths,57
19,2022-01,Accounts,96
20,2021-11,Computers,83
21,2021-12,Chemistry,92
22,2021-01,Computers,81
23,2020-03,Accounts,96
24,2022-04,Accounts,45
25,2020-11,Chemistry,82
26,2022-06,Maths,73
27,2020-11,Computers,84
28,2020-03,Physics,77
29,2020-06,Chemistry,89
30,2022-12,Maths,97
31,2020-11,Accounts,70
32,2020-11,Chemistry,48
33,2020-05,Accounts,82
34,2020-11,Maths,60
35,2022-02,Physics,57
36,2022-06,English,50
37,2021-09,English,92
38,2020-01,Physics,66
39,2021-10,Accounts,57
40,2022-07,English,48
41,2021-07,Physics,65
42,2022-06,Maths,61
43,2022-12,Computers,49
44,2020-12,Accounts,64
45,2022-12,English,77
46,2021-06,Physics,60
47,2021-05,Chemistry,97
48,2020-06,English,62
49,2022-07,Physics,79
50,2021-08,English,57
51,2020-02,Computers,65
52,2020-08,Maths,92
53,2022-03,Chemistry,84
54,2020-02,Maths,68
55,2020-07,Accounts,42
56,2021-09,Physics,60
57,2021-09,Computers,65
58,2020-11,Computers,64
59,2020-03,Accounts,40
60,2022-04,Accounts,43
61,2022-10,Computers,57
62,2021-12,Accounts,70
63,2021-04,Physics,95
64,2021-03,Accounts,87
65,2021-08,Physics,61
